全部事件日志消息。
日期:	2000-05-19 03:53:28
系统名称：	120-500794
控制器名称：	192.168.0.5
控制器 ID
	120-500794

RobotWare:	5.15.2005
密码:	rXXXYgp73IH1XXXXbXXX1rXXXU#wCGgPNDArV6
选项:	
	RW Control module key
	RobotWare OS and English
	644-5 Chinese
	748-1 DeviceNet Lean
	608-1 World Zones
	616-1 PC Interface
	623-1 Multitasking

DriveModule1
密码:	tGcQeQ-3jhlb
选项:	
	RW Drive module 1 key
	ABB standard manipulator
		IRB 120
			120-0.58/3
			Drive System 09 120/140/1400/1600/260 Compact
				1-Phase Power Supply
					No additional drive



公用 个日志消息
SeqNo     	类型  	类别                  	代码      	标题                                      	日期                  	说明	自变量
248522    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:46:00 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248523    	I   	操作                  	10015   	已选择手动模式                                 	2000-05-19 03:46:06 	系统处于手动模式。	{args: }
248524    	I   	操作                  	10012   	安全防护停止状态                                	2000-05-19 03:46:06 	系统处于防护停止状态。从自动方式切换为手动方式，或者由于出现紧急停止、常规停止、自动停止或上级停止而导致的电机开启电路被断开后，均会进入此状态。	{args: }
248525    	I   	操作                  	10016   	已请求自动模式                                 	2000-05-19 03:46:09 	已向系统发送指令，准备进入自动模式。	{args: }
248526    	I   	操作                  	10010   	电机下电 (OFF) 状态                           	2000-05-19 03:46:09 	系统处于电机下电 (OFF) 状态。从手动模式切换至自动模式，或者程序执行过程中电机上电 (ON) 电路被打开后，系统就会进入此状态。	{args: }
248527    	I   	操作                  	10017   	已确认自动模式                                 	2000-05-19 03:46:21 	系统处于自动模式。	{args: }
248528    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:46:24 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248529    	I   	操作                  	10011   	电机上电(ON) 状态                             	2000-05-19 03:46:27 	系统处于电机上电 (ON) 状态。	{args: }
248530    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:46:29 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248531    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:47:16 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248532    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:47:42 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248533    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:47:46 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248534    	I   	操作                  	10012   	安全防护停止状态                                	2000-05-19 03:49:28 	系统处于防护停止状态。从自动方式切换为手动方式，或者由于出现紧急停止、常规停止、自动停止或上级停止而导致的电机开启电路被断开后，均会进入此状态。	{args: }
248535    	I   	操作                  	10013   	紧急停止状态                                  	2000-05-19 03:49:28 	紧急停止设备将电机开启 (ON) 电路断开，系统处于紧急停止状态。 	{args: }
248536    	E   	系统                  	20202   	“紧急停止”已打开                               	2000-05-19 03:49:29 	紧急停止电路在之前已断开，然而在断开时试图操作机器人。	{args: }
248537    	I   	操作                  	10010   	电机下电 (OFF) 状态                           	2000-05-19 03:50:17 	系统处于电机下电 (OFF) 状态。从手动模式切换至自动模式，或者程序执行过程中电机上电 (ON) 电路被打开后，系统就会进入此状态。	{args: }
248538    	I   	操作                  	10011   	电机上电(ON) 状态                             	2000-05-19 03:50:17 	系统处于电机上电 (ON) 状态。	{args: }
248539    	I   	操作                  	10015   	已选择手动模式                                 	2000-05-19 03:50:46 	系统处于手动模式。	{args: }
248540    	I   	操作                  	10012   	安全防护停止状态                                	2000-05-19 03:50:46 	系统处于防护停止状态。从自动方式切换为手动方式，或者由于出现紧急停止、常规停止、自动停止或上级停止而导致的电机开启电路被断开后，均会进入此状态。	{args: }
248541    	I   	操作                  	10016   	已请求自动模式                                 	2000-05-19 03:51:48 	已向系统发送指令，准备进入自动模式。	{args: }
248542    	I   	操作                  	10010   	电机下电 (OFF) 状态                           	2000-05-19 03:51:48 	系统处于电机下电 (OFF) 状态。从手动模式切换至自动模式，或者程序执行过程中电机上电 (ON) 电路被打开后，系统就会进入此状态。	{args: }
248543    	I   	操作                  	10015   	已选择手动模式                                 	2000-05-19 03:51:49 	系统处于手动模式。	{args: }
248544    	I   	操作                  	10012   	安全防护停止状态                                	2000-05-19 03:51:49 	系统处于防护停止状态。从自动方式切换为手动方式，或者由于出现紧急停止、常规停止、自动停止或上级停止而导致的电机开启电路被断开后，均会进入此状态。	{args: }
248545    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:52:19 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248546    	I   	操作                  	10016   	已请求自动模式                                 	2000-05-19 03:52:20 	已向系统发送指令，准备进入自动模式。	{args: }
248547    	I   	操作                  	10010   	电机下电 (OFF) 状态                           	2000-05-19 03:52:20 	系统处于电机下电 (OFF) 状态。从手动模式切换至自动模式，或者程序执行过程中电机上电 (ON) 电路被打开后，系统就会进入此状态。	{args: }
248548    	I   	操作                  	10017   	已确认自动模式                                 	2000-05-19 03:52:25 	系统处于自动模式。	{args: }
248549    	I   	操作                  	10011   	电机上电(ON) 状态                             	2000-05-19 03:52:28 	系统处于电机上电 (ON) 状态。	{args: }
248550    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:52:32 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248551    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:52:45 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248552    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:52:47 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248553    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:53:12 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248554    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:53:13 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}

操作 个日志消息
SeqNo     	类型  	类别                  	代码      	标题                                      	日期                  	说明	自变量
248527    	I   	操作                  	10017   	已确认自动模式                                 	2000-05-19 03:46:21 	系统处于自动模式。	{args: }
248528    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:46:24 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248529    	I   	操作                  	10011   	电机上电(ON) 状态                             	2000-05-19 03:46:27 	系统处于电机上电 (ON) 状态。	{args: }
248532    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:47:42 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248534    	I   	操作                  	10012   	安全防护停止状态                                	2000-05-19 03:49:28 	系统处于防护停止状态。从自动方式切换为手动方式，或者由于出现紧急停止、常规停止、自动停止或上级停止而导致的电机开启电路被断开后，均会进入此状态。	{args: }
248535    	I   	操作                  	10013   	紧急停止状态                                  	2000-05-19 03:49:28 	紧急停止设备将电机开启 (ON) 电路断开，系统处于紧急停止状态。 	{args: }
248537    	I   	操作                  	10010   	电机下电 (OFF) 状态                           	2000-05-19 03:50:17 	系统处于电机下电 (OFF) 状态。从手动模式切换至自动模式，或者程序执行过程中电机上电 (ON) 电路被打开后，系统就会进入此状态。	{args: }
248538    	I   	操作                  	10011   	电机上电(ON) 状态                             	2000-05-19 03:50:17 	系统处于电机上电 (ON) 状态。	{args: }
248539    	I   	操作                  	10015   	已选择手动模式                                 	2000-05-19 03:50:46 	系统处于手动模式。	{args: }
248540    	I   	操作                  	10012   	安全防护停止状态                                	2000-05-19 03:50:46 	系统处于防护停止状态。从自动方式切换为手动方式，或者由于出现紧急停止、常规停止、自动停止或上级停止而导致的电机开启电路被断开后，均会进入此状态。	{args: }
248541    	I   	操作                  	10016   	已请求自动模式                                 	2000-05-19 03:51:48 	已向系统发送指令，准备进入自动模式。	{args: }
248542    	I   	操作                  	10010   	电机下电 (OFF) 状态                           	2000-05-19 03:51:48 	系统处于电机下电 (OFF) 状态。从手动模式切换至自动模式，或者程序执行过程中电机上电 (ON) 电路被打开后，系统就会进入此状态。	{args: }
248543    	I   	操作                  	10015   	已选择手动模式                                 	2000-05-19 03:51:49 	系统处于手动模式。	{args: }
248544    	I   	操作                  	10012   	安全防护停止状态                                	2000-05-19 03:51:49 	系统处于防护停止状态。从自动方式切换为手动方式，或者由于出现紧急停止、常规停止、自动停止或上级停止而导致的电机开启电路被断开后，均会进入此状态。	{args: }
248545    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:52:19 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}
248546    	I   	操作                  	10016   	已请求自动模式                                 	2000-05-19 03:52:20 	已向系统发送指令，准备进入自动模式。	{args: }
248547    	I   	操作                  	10010   	电机下电 (OFF) 状态                           	2000-05-19 03:52:20 	系统处于电机下电 (OFF) 状态。从手动模式切换至自动模式，或者程序执行过程中电机上电 (ON) 电路被打开后，系统就会进入此状态。	{args: }
248548    	I   	操作                  	10017   	已确认自动模式                                 	2000-05-19 03:52:25 	系统处于自动模式。	{args: }
248549    	I   	操作                  	10011   	电机上电(ON) 状态                             	2000-05-19 03:52:28 	系统处于电机上电 (ON) 状态。	{args: }
248551    	I   	操作                  	10002   	程序指针已经复位                                	2000-05-19 03:52:45 	任务 T_ROB1 的程序指针已经复位。	{args: "1", "0", "T_ROB1"}

系统 个日志消息
SeqNo     	类型  	类别                  	代码      	标题                                      	日期                  	说明	自变量
248498    	E   	系统                  	20072   	不允许该命令                                  	2000-05-19 03:38:32 	电机下电 ( Motors OFF) 状态下不允许该命令。	{args: "142"}
248499    	E   	系统                  	20072   	不允许该命令                                  	2000-05-19 03:38:34 	电机下电 ( Motors OFF) 状态下不允许该命令。	{args: "142"}
248502    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:38:50 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248504    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:39:09 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248505    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:39:11 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248506    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:40:18 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248507    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:43:51 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248510    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:44:24 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248512    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:44:41 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248513    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:44:42 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248515    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:45:29 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248522    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:46:00 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248530    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:46:29 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248531    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:47:16 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248533    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:47:46 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248536    	E   	系统                  	20202   	“紧急停止”已打开                               	2000-05-19 03:49:29 	紧急停止电路在之前已断开，然而在断开时试图操作机器人。	{args: }
248550    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:52:32 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248552    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:52:47 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248553    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:53:12 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}
248554    	E   	系统                  	20293   	系统输入受限                                  	2000-05-19 03:53:13 	请求的 Start 受 I/O 信号 diEmptyDone 所设置的系统输入 QuickStop 限制。	{args: "Start", "QuickStop", "diEmptyDone", "Start", "QuickStop"}

硬件 个日志消息
SeqNo     	类型  	类别                  	代码      	标题                                      	日期                  	说明	自变量
6483      	E   	硬件                  	37001   	电机开启 (ON) 接触器启动错误                       	2013-08-07 20:02:56 	驱动模块 1 中的电机开启 (ON) 接触器 1 未能按命令关闭。	{args: "1", "1"}
6714      	E   	硬件                  	37001   	电机开启 (ON) 接触器启动错误                       	2013-08-08 16:00:16 	驱动模块 1 中的电机开启 (ON) 接触器 1 未能按命令关闭。	{args: "1", "1"}
6752      	E   	硬件                  	37001   	电机开启 (ON) 接触器启动错误                       	2013-08-08 16:03:39 	驱动模块 1 中的电机开启 (ON) 接触器 1 未能按命令关闭。	{args: "1", "1"}
95363     	E   	硬件                  	37001   	电机开启 (ON) 接触器启动错误                       	2013-10-26 08:31:29 	驱动模块 1 中的电机开启 (ON) 接触器 1 未能按命令关闭。	{args: "1", "1"}
97918     	E   	硬件                  	37001   	电机开启 (ON) 接触器启动错误                       	2013-10-29 07:03:42 	驱动模块 1 中的电机开启 (ON) 接触器 1 未能按命令关闭。	{args: "1", "1"}

程序 个日志消息
SeqNo     	类型  	类别                  	代码      	标题                                      	日期                  	说明	自变量
248467    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:50:59 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248468    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:52:00 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248469    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:53:01 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248470    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:54:01 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248471    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:55:02 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248472    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:56:03 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248473    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:57:03 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248474    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:58:04 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248475    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 02:59:05 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248476    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:00:05 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248477    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:01:06 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248478    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:02:07 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248479    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:03:08 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248480    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:04:08 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248481    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:05:09 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248482    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:06:10 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248483    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:07:10 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248484    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:08:11 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248485    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:09:12 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}
248486    	W   	程序                  	41581   	套接字错误                                   	2000-05-19 03:10:12 	任务： Socket指令在超时期间内未完成。程序引用 /Socket/main/SocketReceive/30	{args: "Socket", "/Socket/main/SocketReceive/30", "ERR_SOCK_TIMEOUT", "-26:1:2::0:60.000000"}

动作 个日志消息
SeqNo     	类型  	类别                  	代码      	标题                                      	日期                  	说明	自变量
248376    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:27:22 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248377    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:27:54 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248378    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:28:29 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248379    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:28:56 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248380    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:29:29 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248381    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:29:56 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248382    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:30:25 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248383    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:30:52 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248384    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:31:45 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248385    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:32:29 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248386    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:33:03 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248387    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:33:33 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248388    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:34:00 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248389    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:34:38 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248390    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:35:17 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248391    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:35:45 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248392    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:36:12 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248393    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:36:47 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248394    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:37:19 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}
248395    	W   	动作                  	50024   	转角路径故障                                  	2000-05-19 01:37:47 	任务： T_ROB1由于以下原因，转角路径作为停止点执行：- 延时。- 编程点太近- 系统要求较高的 CPU 负载。程序引用 /MainModule/rGotoMB/MoveL/564	{args: "T_ROB1", "/MainModule/rGotoMB/MoveL/564"}

IO 与通信 个日志消息
